"","UniProt_Name","protein.ids","majority.protein.ids","peptide.counts..all.","peptide.counts..razor.unique.","peptide.counts..unique.","fasta.headers","number.of.proteins","peptides","razor...unique.peptides","unique.peptides"
"497","F6VQH5;D3YTQ3;Q9Z130","F6VQH5;D3YTQ3;Q9Z130","F6VQH5;D3YTQ3;Q9Z130","1;1;1","1;1;1","1;1;1","Heterogeneous nuclear ribonucleoprotein D-like (Fragment) OS=Mus musculus OX=10090 GN=Hnrnpdl PE=1 SV=1;Heterogeneous nuclear ribonucleoprotein D-like OS=Mus musculus OX=10090 GN=Hnrnpdl PE=1 SV=1;Heterogeneous nuclear ribonucleoprotein D-like OS=Mus muscu",3,1,1,1
"498","D3YU12;Q8K2T1;G5E8S7","D3YU12;Q8K2T1;G5E8S7","D3YU12;Q8K2T1","3;3;1","3;3;1","3;3;1","NmrA-like family domain-containing protein 1 OS=Mus musculus OX=10090 GN=Nmral1 PE=1 SV=1;NmrA-like family domain-containing protein 1 OS=Mus musculus OX=10090 GN=Nmral1 PE=1 SV=1",3,3,3,3
"499","D3YU17;Q8VCM8","D3YU17;Q8VCM8","D3YU17;Q8VCM8","1;1","1;1","1;1","Nicalin OS=Mus musculus OX=10090 GN=Ncln PE=1 SV=1;Nicalin OS=Mus musculus OX=10090 GN=Ncln PE=1 SV=2",2,1,1,1
"500","D6RCW3;D3Z6W4;D3YU39;Q8C025","D6RCW3;D3Z6W4;D3YU39;Q8C025","D6RCW3;D3Z6W4;D3YU39;Q8C025","3;3;3;3","3;3;3;3","3;3;3;3","Cholinephosphotransferase 1 OS=Mus musculus OX=10090 GN=Chpt1 PE=1 SV=1;Cholinephosphotransferase 1 OS=Mus musculus OX=10090 GN=Chpt1 PE=1 SV=1;Cholinephosphotransferase 1 OS=Mus musculus OX=10090 GN=Chpt1 PE=1 SV=1;Cholinephosphotransferase 1 OS=Mus muscu",4,3,3,3
"501","D3YU60;E9QJW0;Q91VS7","D3YU60;E9QJW0;Q91VS7","D3YU60;E9QJW0;Q91VS7","1;1;1","1;1;1","1;1;1","Microsomal glutathione S-transferase 1 OS=Mus musculus OX=10090 GN=Mgst1 PE=1 SV=1;Microsomal glutathione S-transferase 1 OS=Mus musculus OX=10090 GN=Mgst1 PE=1 SV=1;Microsomal glutathione S-transferase 1 OS=Mus musculus OX=10090 GN=Mgst1 PE=1 SV=3",3,1,1,1
"502","D3YU75;P63028","D3YU75;P63028","D3YU75;P63028","2;2","2;2","2;2","Translationally-controlled tumor protein OS=Mus musculus OX=10090 GN=Tpt1 PE=1 SV=1;Translationally-controlled tumor protein OS=Mus musculus OX=10090 GN=Tpt1 PE=1 SV=1",2,2,2,2
"503","D3Z269;D3YUG4;D3Z111;J3QP56;P97823","D3Z269;D3YUG4;D3Z111;J3QP56;P97823","D3Z269;D3YUG4;D3Z111;J3QP56;P97823","2;2;2;2;2","2;2;2;2;2","2;2;2;2;2","Acyl-protein thioesterase 1 (Fragment) OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1;Acyl-protein thioesterase 1 (Fragment) OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1;Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1;Acyl-protein th",5,2,2,2
"504","D3YUK4;Q9DCS9","D3YUK4;Q9DCS9","D3YUK4;Q9DCS9","8;8","8;8","8;8","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 (Fragment) OS=Mus musculus OX=10090 GN=Ndufb10 PE=1 SV=1;NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Mus musculus OX=10090 GN=Ndufb10 PE=1 SV=3",2,8,8,8
"505","D3YUM1;Q91YT0;D3Z1U9;A0A494BAS8;D3Z0K1;D3YXX5;D6RG60","D3YUM1;Q91YT0;D3Z1U9;A0A494BAS8;D3Z0K1;D3YXX5;D6RG60","D3YUM1;Q91YT0;D3Z1U9","26;26;22;8;8;6;4","26;26;22;8;8;6;4","26;26;22;8;8;6;4","NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Mus musculus OX=10090 GN=Ndufv1 PE=1 SV=1;NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Mus musculus OX=10090 GN=Ndufv1 PE=1 SV=1;NADH dehydrogenase [ubiquinone] flavoprote",7,26,26,26
"506","D3YUT3;D3Z722;Q9CZX8;D3Z5R8;D3YUG3;S4R223","D3YUT3;D3Z722;Q9CZX8;D3Z5R8;D3YUG3;S4R223","D3YUT3;D3Z722;Q9CZX8;D3Z5R8;D3YUG3","11;11;11;10;9;5","11;11;11;10;9;5","11;11;11;10;9;5","40S ribosomal protein S19 (Fragment) OS=Mus musculus OX=10090 GN=Rps19 PE=1 SV=2;40S ribosomal protein S19 OS=Mus musculus OX=10090 GN=Rps19 PE=1 SV=1;40S ribosomal protein S19 OS=Mus musculus OX=10090 GN=Rps19 PE=1 SV=3;40S ribosomal protein S19 (Fragment",6,11,11,11
"507","D3YV37","D3YV37","D3YV37","4","1","1","Myosin, light chain 12A, regulatory, non-sarcomeric (Fragment) OS=Mus musculus OX=10090 GN=Myl12a PE=1 SV=1",1,4,1,1
"508","D3YVB4;D3Z712;F8WJ41;P62245","D3YVB4;D3Z712;F8WJ41;P62245","D3YVB4;D3Z712;F8WJ41;P62245","1;1;1;1","1;1;1;1","1;1;1;1","40S ribosomal protein S15a (Fragment) OS=Mus musculus OX=10090 GN=Rps15a PE=1 SV=1;40S ribosomal protein S15a (Fragment) OS=Mus musculus OX=10090 GN=Rps15a PE=1 SV=2;40S ribosomal protein S15a (Fragment) OS=Mus musculus OX=10090 GN=Rps15a PE=1 SV=1;40S rib",4,1,1,1
"509","D3YVC1;D3YWJ3;P25444","D3YVC1;D3YWJ3;P25444","D3YVC1;D3YWJ3;P25444","8;8;8","8;8;8","8;8;8","40S ribosomal protein S2 (Fragment) OS=Mus musculus OX=10090 GN=Rps2 PE=1 SV=1;40S ribosomal protein S2 OS=Mus musculus OX=10090 GN=Rps2 PE=1 SV=1;40S ribosomal protein S2 OS=Mus musculus OX=10090 GN=Rps2 PE=1 SV=3",3,8,8,8
"510","D3YVC9;Q8C0K5","D3YVC9;Q8C0K5","D3YVC9;Q8C0K5","1;1","1;1","1;1","Graves disease carrier protein homolog (Fragment) OS=Mus musculus OX=10090 GN=Slc25a16 PE=1 SV=1;Graves disease carrier protein homolog OS=Mus musculus OX=10090 GN=Slc25a16 PE=1 SV=1",2,1,1,1
"511","D3Z4L7;D3YVM8;O55102","D3Z4L7;D3YVM8;O55102","D3Z4L7;D3YVM8;O55102","1;1;1","1;1;1","1;1;1","Biogenesis of lysosome-related organelles complex 1 subunit 1 OS=Mus musculus OX=10090 GN=Bloc1s1 PE=1 SV=1;Biogenesis of lysosome-related organelles complex 1 subunit 1 OS=Mus musculus OX=10090 GN=Bloc1s1 PE=1 SV=1;Biogenesis of lysosome-related organelle",3,1,1,1
"512","D3YVV1;Q8VEK0","D3YVV1;Q8VEK0","D3YVV1;Q8VEK0","2;2","2;2","2;2","Cell cycle control protein OS=Mus musculus OX=10090 GN=Tmem30a PE=1 SV=1;Cell cycle control protein 50A OS=Mus musculus OX=10090 GN=Tmem30a PE=1 SV=1",2,2,2,2
"513","D3YW09;G3UVU2;D3Z5A6;Q62203","D3YW09;G3UVU2;D3Z5A6;Q62203","D3YW09;G3UVU2;D3Z5A6;Q62203","2;2;1;1","2;2;1;1","2;2;1;1","Splicing factor 3A subunit 2 OS=Mus musculus OX=10090 GN=Sf3a2 PE=1 SV=1;Splicing factor 3A subunit 2 OS=Mus musculus OX=10090 GN=Sf3a2 PE=1 SV=1;Splicing factor 3A subunit 2 (Fragment) OS=Mus musculus OX=10090 GN=Sf3a2 PE=1 SV=1;Splicing factor 3A subunit",4,2,2,2
"514","H3BLI9;D3YW86;D3Z0V7;E9QLZ1;P62500;A0A0G2JFZ4;E9Q7M2","H3BLI9;D3YW86;D3Z0V7;E9QLZ1;P62500;A0A0G2JFZ4;E9Q7M2","H3BLI9;D3YW86;D3Z0V7;E9QLZ1;P62500","3;3;3;3;3;1;1","3;3;3;3;3;1;1","3;3;3;3;3;1;1","TSC22 domain family protein 1 OS=Mus musculus OX=10090 GN=Tsc22d1 PE=1 SV=1;TSC22 domain family protein 1 OS=Mus musculus OX=10090 GN=Tsc22d1 PE=1 SV=1;TSC22 domain family protein 1 OS=Mus musculus OX=10090 GN=Tsc22d1 PE=1 SV=1;TSC22 domain family protein ",7,3,3,3
"515","D3Z3F3;D6RGS2;D3Z7Q4;D3YWB5;Q99JY3","D3Z3F3;D6RGS2;D3Z7Q4;D3YWB5;Q99JY3","D3Z3F3;D6RGS2;D3Z7Q4;D3YWB5;Q99JY3","1;1;1;1;1","1;1;1;1;1","1;1;1;1;1","GTPase IMAP family member 4 OS=Mus musculus OX=10090 GN=Gimap4 PE=1 SV=1;GTPase IMAP family member 4 OS=Mus musculus OX=10090 GN=Gimap4 PE=1 SV=1;GTPase IMAP family member 4 OS=Mus musculus OX=10090 GN=Gimap4 PE=1 SV=1;GTPase IMAP family member 4 OS=Mus mu",5,1,1,1
"516","D3YWR2;Q9QUN3","D3YWR2;Q9QUN3","D3YWR2;Q9QUN3","2;2","2;2","2;2","B-cell linker protein OS=Mus musculus OX=10090 GN=Blnk PE=1 SV=1;B-cell linker protein OS=Mus musculus OX=10090 GN=Blnk PE=1 SV=1",2,2,2,2
"517","D3YWR8;Q8K039","D3YWR8;Q8K039","D3YWR8;Q8K039","1;1","1;1","1;1","RIKEN cDNA 1110059G10 gene OS=Mus musculus OX=10090 GN=1110059G10Rik PE=4 SV=1;Uncharacterized protein KIAA1143 homolog OS=Mus musculus OX=10090 PE=1 SV=1",2,1,1,1
"518","D3YWT1;D3Z3N4","D3YWT1;D3Z3N4","D3YWT1;D3Z3N4","2;2","2;2","2;2","Heterogeneous nuclear ribonucleoprotein H3 OS=Mus musculus OX=10090 GN=Hnrnph3 PE=1 SV=1;Heterogeneous nuclear ribonucleoprotein H3 OS=Mus musculus OX=10090 GN=Hnrnph3 PE=1 SV=1",2,2,2,2
"519","D3YX62;O70252;D3YXN4","D3YX62;O70252;D3YXN4","D3YX62;O70252;D3YXN4","2;2;1","2;2;1","2;2;1","Heme oxygenase 2 (Fragment) OS=Mus musculus OX=10090 GN=Hmox2 PE=1 SV=1;Heme oxygenase 2 OS=Mus musculus OX=10090 GN=Hmox2 PE=1 SV=1;Heme oxygenase 2 (Fragment) OS=Mus musculus OX=10090 GN=Hmox2 PE=1 SV=1",3,2,2,2
"520","D3YX76;P15626;D3YZ29;D3YVP6;E9QAC8;D3YVP5;Q80W21","D3YX76;P15626;D3YZ29;D3YVP6;E9QAC8;D3YVP5;Q80W21","D3YX76;P15626;D3YZ29;D3YVP6;E9QAC8;D3YVP5;Q80W21","3;3;2;2;2;2;2","2;2;1;1;1;1;1","1;1;0;0;0;0;0","Glutathione S-transferase OS=Mus musculus OX=10090 GN=Gstm2 PE=1 SV=1;Glutathione S-transferase Mu 2 OS=Mus musculus OX=10090 GN=Gstm2 PE=1 SV=2;Glutathione S-transferase Mu 7 (Fragment) OS=Mus musculus OX=10090 GN=Gstm7 PE=1 SV=1;Glutathione S-transferase",7,3,2,1
"521","D3YXF4","D3YXF4","D3YXF4","7","1","1","14-3-3 protein zeta/delta (Fragment) OS=Mus musculus OX=10090 GN=Ywhaz PE=1 SV=8",1,7,1,1
"522","D3YXG6;Q9CVB6","D3YXG6;Q9CVB6","D3YXG6;Q9CVB6","7;7","7;7","7;7","Arp2/3 complex 34 kDa subunit OS=Mus musculus OX=10090 GN=Arpc2 PE=1 SV=1;Actin-related protein 2/3 complex subunit 2 OS=Mus musculus OX=10090 GN=Arpc2 PE=1 SV=3",2,7,7,7
"523","D3YXH5;Q8BRQ9;Q925N0","D3YXH5;Q8BRQ9;Q925N0","D3YXH5;Q8BRQ9;Q925N0","2;2;2","2;2;2","2;2;2","Sideroflexin-5 OS=Mus musculus OX=10090 GN=Sfxn5 PE=1 SV=1;Sidoreflexin OS=Mus musculus OX=10090 GN=Sfxn5 PE=1 SV=1;Sideroflexin-5 OS=Mus musculus OX=10090 GN=Sfxn5 PE=1 SV=2",3,2,2,2
"524","S4R1M2;D3YXK2;Q80YR5","S4R1M2;D3YXK2;Q80YR5","S4R1M2;D3YXK2","11;11;5","11;11;5","11;11;5","Scaffold attachment factor B1 OS=Mus musculus OX=10090 GN=Safb PE=1 SV=1;Scaffold attachment factor B1 OS=Mus musculus OX=10090 GN=Safb PE=1 SV=2",3,11,11,11
"525","D3Z3A6;D3YXR5;Q60953;F7BTZ2","D3Z3A6;D3YXR5;Q60953;F7BTZ2","D3Z3A6;D3YXR5;Q60953;F7BTZ2","3;3;3;2","3;3;3;2","3;3;3;2","Protein PML OS=Mus musculus OX=10090 GN=Pml PE=1 SV=1;Protein PML OS=Mus musculus OX=10090 GN=Pml PE=1 SV=1;Protein PML OS=Mus musculus OX=10090 GN=Pml PE=1 SV=3;Protein PML (Fragment) OS=Mus musculus OX=10090 GN=Pml PE=1 SV=1",4,3,3,3
"526","D3YXT0;Q91WD5;A0A0A6YW30;A0A0A6YXD3","D3YXT0;Q91WD5;A0A0A6YW30;A0A0A6YXD3","D3YXT0;Q91WD5;A0A0A6YW30","3;3;2;1","3;3;2;1","3;3;2;1","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs2 PE=1 SV=1;NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs2 PE=1 SV=1;NADH dehydrogenase [ubiquino",4,3,3,3
"527","D3YYD0;Q3UZZ4","D3YYD0;Q3UZZ4","D3YYD0;Q3UZZ4","5;5","5;5","5;5","Olfactomedin-4 OS=Mus musculus OX=10090 GN=Olfm4 PE=1 SV=1;Olfactomedin-4 OS=Mus musculus OX=10090 GN=Olfm4 PE=2 SV=1",2,5,5,5
"528","D3YYD5;D3Z645;Q9QZ88","D3YYD5;D3Z645;Q9QZ88","D3YYD5;D3Z645;Q9QZ88","1;1;1","1;1;1","1;1;1","Vacuolar protein sorting-associated protein 29 (Fragment) OS=Mus musculus OX=10090 GN=Vps29 PE=1 SV=1;Vacuolar protein sorting-associated protein 29 OS=Mus musculus OX=10090 GN=Vps29 PE=1 SV=1;Vacuolar protein sorting-associated protein 29 OS=Mus musculus ",3,1,1,1
"529","D3YYK8;E9Q6X0;Q8R001","D3YYK8;E9Q6X0;Q8R001","D3YYK8;E9Q6X0;Q8R001","1;1;1","1;1;1","1;1;1","Microtubule-associated protein RP/EB family member 2 (Fragment) OS=Mus musculus OX=10090 GN=Mapre2 PE=1 SV=1;Microtubule-associated protein RP/EB family member 2 OS=Mus musculus OX=10090 GN=Mapre2 PE=1 SV=1;Microtubule-associated protein RP/EB family membe",3,1,1,1
"530","D3YYL1;Q921K9","D3YYL1;Q921K9","D3YYL1;Q921K9","1;1","1;1","1;1","B-cell CLL/lymphoma 7 protein family member B OS=Mus musculus OX=10090 GN=Bcl7b PE=1 SV=1;B-cell CLL/lymphoma 7 protein family member B OS=Mus musculus OX=10090 GN=Bcl7b PE=1 SV=1",2,1,1,1
"531","D3YYM6;D3Z1S8;Q91V55;P97461","D3YYM6;D3Z1S8;Q91V55;P97461","D3YYM6;D3Z1S8;Q91V55;P97461","7;7;7;6","7;7;7;6","7;7;7;6","40S ribosomal protein S5 (Fragment) OS=Mus musculus OX=10090 GN=Rps5 PE=1 SV=1;40S ribosomal protein S5 (Fragment) OS=Mus musculus OX=10090 GN=Rps5 PE=1 SV=1;40S ribosomal protein S5 OS=Mus musculus OX=10090 GN=Rps5 PE=1 SV=1;40S ribosomal protein S5 OS=Mu",4,7,7,7
"532","G3UXY7;D3YYQ5;P00687;E9PV85;P00688","G3UXY7;D3YYQ5;P00687;E9PV85;P00688","G3UXY7;D3YYQ5;P00687;E9PV85;P00688","2;2;2;1;1","2;2;2;1;1","2;2;2;1;1","Alpha-amylase 1 (Fragment) OS=Mus musculus OX=10090 GN=Amy1 PE=4 SV=1;Alpha-amylase 1 (Fragment) OS=Mus musculus OX=10090 GN=Amy1 PE=1 SV=2;Alpha-amylase 1 OS=Mus musculus OX=10090 GN=Amy1 PE=1 SV=2;Amylase 2a1 (Fragment) OS=Mus musculus OX=10090 GN=Amy2a1",5,2,2,2
"533","D3YZ46;D3Z019;Q3U2S8","D3YZ46;D3Z019;Q3U2S8","D3YZ46;D3Z019;Q3U2S8","1;1;1","1;1;1","1;1;1","Voltage-gated hydrogen channel 1 (Fragment) OS=Mus musculus OX=10090 GN=Hvcn1 PE=1 SV=1;Voltage-gated hydrogen channel 1 (Fragment) OS=Mus musculus OX=10090 GN=Hvcn1 PE=1 SV=1;Voltage-gated hydrogen channel 1 OS=Mus musculus OX=10090 GN=Hvcn1 PE=1 SV=2",3,1,1,1
"534","E9PWM4;D3YZ54;Q9QXE0;D6RDE9;E9Q0K0;A0A2I3BRS0;E9Q7H7;E9Q9L4","E9PWM4;D3YZ54;Q9QXE0;D6RDE9;E9Q0K0;A0A2I3BRS0;E9Q7H7;E9Q9L4","E9PWM4;D3YZ54;Q9QXE0;D6RDE9;E9Q0K0;A0A2I3BRS0;E9Q7H7;E9Q9L4","2;2;2;1;1;1;1;1","2;2;2;1;1;1;1;1","2;2;2;1;1;1;1;1","2-hydroxyacyl-CoA lyase 1 OS=Mus musculus OX=10090 GN=Hacl1 PE=1 SV=1;2-hydroxyacyl-CoA lyase 1 OS=Mus musculus OX=10090 GN=Hacl1 PE=1 SV=2;2-hydroxyacyl-CoA lyase 1 OS=Mus musculus OX=10090 GN=Hacl1 PE=1 SV=2;2-hydroxyacyl-CoA lyase 1 OS=Mus musculus OX=1",8,2,2,2
"535","E9Q4Q2;D3YZC9;D3YZD0;Q64213;D3YVH4;F8WHF9;D6RDB7","E9Q4Q2;D3YZC9;D3YZD0;Q64213;D3YVH4;F8WHF9;D6RDB7","E9Q4Q2;D3YZC9;D3YZD0;Q64213;D3YVH4","12;12;12;12;7;5;1","12;12;12;12;7;5;1","12;12;12;12;7;5;1","Splicing factor 1 OS=Mus musculus OX=10090 GN=Sf1 PE=1 SV=1;Splicing factor 1 OS=Mus musculus OX=10090 GN=Sf1 PE=1 SV=1;Splicing factor 1 OS=Mus musculus OX=10090 GN=Sf1 PE=1 SV=1;Splicing factor 1 OS=Mus musculus OX=10090 GN=Sf1 PE=1 SV=6;Splicing factor ",7,12,12,12
"536","D3YZJ1;Q64337","D3YZJ1;Q64337","D3YZJ1;Q64337","2;2","2;2","2;2","Sequestosome-1 OS=Mus musculus OX=10090 GN=Sqstm1 PE=1 SV=1;Sequestosome-1 OS=Mus musculus OX=10090 GN=Sqstm1 PE=1 SV=1",2,2,2,2
"537","D3YZT4;D6REF7;Q8R0X7","D3YZT4;D6REF7;Q8R0X7","D3YZT4;D6REF7;Q8R0X7","2;2;2","2;2;2","2;2;2","Sphingosine-1-phosphate lyase 1 (Fragment) OS=Mus musculus OX=10090 GN=Sgpl1 PE=1 SV=1;Sphingosine-1-phosphate lyase 1 OS=Mus musculus OX=10090 GN=Sgpl1 PE=1 SV=1;Sphingosine-1-phosphate lyase 1 OS=Mus musculus OX=10090 GN=Sgpl1 PE=1 SV=1",3,2,2,2
"538","E9Q7G1;D3YZZ5","E9Q7G1;D3YZZ5","E9Q7G1;D3YZZ5","1;1","1;1","1;1","Transmembrane p24-trafficking protein 7 OS=Mus musculus OX=10090 GN=Tmed7 PE=1 SV=1;Transmembrane p24-trafficking protein 7 OS=Mus musculus OX=10090 GN=Tmed7 PE=1 SV=1",2,1,1,1
"539","D3YZZ6","D3YZZ6","D3YZZ6","1","1","1","Eukaryotic translation initiation factor 2A (Fragment) OS=Mus musculus OX=10090 GN=Eif2a PE=1 SV=1",1,1,1,1
"540","D3Z041;P41216;D3Z457;D3YVF6","D3Z041;P41216;D3Z457;D3YVF6","D3Z041;P41216;D3Z457","8;8;4;3","8;8;4;3","8;8;4;3","Long-chain-fatty-acid--CoA ligase 1 OS=Mus musculus OX=10090 GN=Acsl1 PE=1 SV=1;Long-chain-fatty-acid--CoA ligase 1 OS=Mus musculus OX=10090 GN=Acsl1 PE=1 SV=2;Long-chain-fatty-acid--CoA ligase 1 (Fragment) OS=Mus musculus OX=10090 GN=Acsl1 PE=1 SV=8",4,8,8,8
"541","D3Z0K9;D3Z7W0;Q9D7P6","D3Z0K9;D3Z7W0;Q9D7P6","D3Z0K9;D3Z7W0;Q9D7P6","5;5;5","5;5;5","5;5;5","Iron-sulfur cluster assembly enzyme ISCU, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Iscu PE=1 SV=1;Iron-sulfur cluster assembly enzyme ISCU, mitochondrial OS=Mus musculus OX=10090 GN=Iscu PE=1 SV=1;Iron-sulfur cluster assembly enzyme ISCU, mitoc",3,5,5,5
"542","D3Z0L6;Q3ULJ0","D3Z0L6;Q3ULJ0","D3Z0L6;Q3ULJ0","1;1","1;1","1;1","Glycerol-3-phosphate dehydrogenase 1-like protein OS=Mus musculus OX=10090 GN=Gpd1l PE=1 SV=1;Glycerol-3-phosphate dehydrogenase 1-like protein OS=Mus musculus OX=10090 GN=Gpd1l PE=1 SV=2",2,1,1,1
"543","D6RI83;D3Z0S6;Q62189","D6RI83;D3Z0S6;Q62189","D6RI83;D3Z0S6;Q62189","1;1;1","1;1;1","1;1;1","U1 small nuclear ribonucleoprotein A OS=Mus musculus OX=10090 GN=Snrpa PE=1 SV=1;U1 small nuclear ribonucleoprotein A (Fragment) OS=Mus musculus OX=10090 GN=Snrpa PE=1 SV=1;U1 small nuclear ribonucleoprotein A OS=Mus musculus OX=10090 GN=Snrpa PE=1 SV=3",3,1,1,1
"544","D3Z124;D3Z6R9;F6QA74;P28352","D3Z124;D3Z6R9;F6QA74;P28352","D3Z124;D3Z6R9;F6QA74;P28352","4;4;4;4","4;4;4;4","4;4;4;4","DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Mus musculus OX=10090 GN=Apex1 PE=1 SV=1;DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Mus musculus OX=10090 GN=Apex1 PE=1 SV=2;DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Mus mu",4,4,4,4
"545","D3Z158;Q8BML9","D3Z158;Q8BML9","D3Z158;Q8BML9","1;1","1;1","1;1","Glutaminyl-tRNA synthetase OS=Mus musculus OX=10090 GN=Qars PE=1 SV=2;Glutamine--tRNA ligase OS=Mus musculus OX=10090 GN=Qars1 PE=1 SV=1",2,1,1,1
"546","D3Z1H8;D3Z1H9;Q9JL62","D3Z1H8;D3Z1H9;Q9JL62","D3Z1H8;D3Z1H9;Q9JL62","3;3;3","3;3;3","3;3;3","Glycolipid transfer protein OS=Mus musculus OX=10090 GN=Gltp PE=1 SV=1;Glycolipid transfer protein OS=Mus musculus OX=10090 GN=Gltp PE=1 SV=1;Glycolipid transfer protein OS=Mus musculus OX=10090 GN=Gltp PE=1 SV=3",3,3,3,3
"547","D3Z1T4;D3Z1M1;P62880;E9QKR0;P29387;A0A0A6YVN9;V9GWY1;E9PWM7;D3YZX3","D3Z1T4;D3Z1M1;P62880;E9QKR0;P29387;A0A0A6YVN9;V9GWY1;E9PWM7;D3YZX3","D3Z1T4;D3Z1M1;P62880;E9QKR0","7;7;7;4;3;2;2;1;1","7;7;7;4;3;2;2;1;1","7;7;7;4;3;2;2;1;1","Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 (Fragment) OS=Mus musculus OX=10090 GN=Gnb2 PE=1 SV=1;Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 (Fragment) OS=Mus musculus OX=10090 GN=Gnb2 PE=1 SV=1;Guanine nucleotide",9,7,7,7
"548","D3Z521;D3Z215;Q3U3V1;O88947","D3Z521;D3Z215;Q3U3V1;O88947","D3Z521;D3Z215;Q3U3V1;O88947","1;1;1;1","1;1;1;1","1;1;1;1","Coagulation factor X OS=Mus musculus OX=10090 GN=F10 PE=1 SV=1;Coagulation factor X OS=Mus musculus OX=10090 GN=F10 PE=1 SV=1;Coagulation factor X OS=Mus musculus OX=10090 GN=F10 PE=1 SV=1;Coagulation factor X OS=Mus musculus OX=10090 GN=F10 PE=1 SV=1",4,1,1,1
"549","E9Q986;D3Z7H6;E9Q906;E9Q907;E9Q905;E9Q8Z4;E9Q8Z9;D3Z2H2;E9Q903;E9Q901;E9Q904;G3X9V2;E9Q8Z5;E9Q8Z6;E9Q8Z8;P30999;D3Z2H7","E9Q986;D3Z7H6;E9Q906;E9Q907;E9Q905;E9Q8Z4;E9Q8Z9;D3Z2H2;E9Q903;E9Q901;E9Q904;G3X9V2;E9Q8Z5;E9Q8Z6;E9Q8Z8;P30999;D3Z2H7","E9Q986;D3Z7H6;E9Q906;E9Q907;E9Q905;E9Q8Z4;E9Q8Z9;D3Z2H2;E9Q903;E9Q901;E9Q904;G3X9V2;E9Q8Z5;E9Q8Z6;E9Q8Z8;P30999;D3Z2H7","5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3","5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3","5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3","Catenin delta-1 OS=Mus musculus OX=10090 GN=Ctnnd1 PE=1 SV=1;Catenin delta-1 OS=Mus musculus OX=10090 GN=Ctnnd1 PE=1 SV=1;Catenin delta-1 OS=Mus musculus OX=10090 GN=Ctnnd1 PE=1 SV=1;Catenin delta-1 OS=Mus musculus OX=10090 GN=Ctnnd1 PE=1 SV=1;Catenin delt",17,5,5,5
"550","D3Z2H9;E9Q5J9","D3Z2H9;E9Q5J9","D3Z2H9;E9Q5J9","29;23","6;6","6;6","Tropomyosin 3, related sequence 7 OS=Mus musculus OX=10090 GN=Tpm3-rs7 PE=3 SV=1;Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=1",2,29,6,6
"551","D3Z2J6;Q9D710","D3Z2J6;Q9D710","D3Z2J6;Q9D710","1;1","1;1","1;1","Thioredoxin-related transmembrane protein 2 OS=Mus musculus OX=10090 GN=Tmx2 PE=1 SV=1;Thioredoxin-related transmembrane protein 2 OS=Mus musculus OX=10090 GN=Tmx2 PE=1 SV=1",2,1,1,1
"552","D3Z2K2;Q9CR88","D3Z2K2;Q9CR88","D3Z2K2;Q9CR88","1;1","1;1","1;1","28S ribosomal protein S14, mitochondrial OS=Mus musculus OX=10090 GN=Mrps14 PE=1 SV=1;28S ribosomal protein S14, mitochondrial OS=Mus musculus OX=10090 GN=Mrps14 PE=1 SV=1",2,1,1,1
"553","E9PY18;E9Q754;D3Z2U5;E9PW85;Q8K3G5","E9PY18;E9Q754;D3Z2U5;E9PW85;Q8K3G5","E9PY18;E9Q754;D3Z2U5;E9PW85;Q8K3G5","1;1;1;1;1","1;1;1;1;1","1;1;1;1;1","Inactive serine/threonine-protein kinase VRK3 (Fragment) OS=Mus musculus OX=10090 GN=Vrk3 PE=1 SV=1;Inactive serine/threonine-protein kinase VRK3 OS=Mus musculus OX=10090 GN=Vrk3 PE=1 SV=1;Inactive serine/threonine-protein kinase VRK3 (Fragment) OS=Mus mus",5,1,1,1
"554","D3Z300;Q8K0E3","D3Z300;Q8K0E3","D3Z300;Q8K0E3","1;1","1;1","1;1","Sodium/myo-inositol cotransporter 2 (Fragment) OS=Mus musculus OX=10090 GN=Slc5a11 PE=1 SV=1;Sodium/myo-inositol cotransporter 2 OS=Mus musculus OX=10090 GN=Slc5a11 PE=1 SV=1",2,1,1,1
