Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Peptides AS_G0_A	Peptides AS_G0_B	Peptides AS_G0_C	Peptides AS_G1_A	Peptides AS_G1_B	Peptides AS_G1_C	Peptides WT_G0_A	Peptides WT_G0_B	Peptides WT_G0_C	Razor + unique peptides AS_G0_A	Razor + unique peptides AS_G0_B	Razor + unique peptides AS_G0_C	Razor + unique peptides AS_G1_A	Razor + unique peptides AS_G1_B	Razor + unique peptides AS_G1_C	Razor + unique peptides WT_G0_A	Razor + unique peptides WT_G0_B	Razor + unique peptides WT_G0_C	Unique peptides AS_G0_A	Unique peptides AS_G0_B	Unique peptides AS_G0_C	Unique peptides AS_G1_A	Unique peptides AS_G1_B	Unique peptides AS_G1_C	Unique peptides WT_G0_A	Unique peptides WT_G0_B	Unique peptides WT_G0_C	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Identification type AS_G0_A	Identification type AS_G0_B	Identification type AS_G0_C	Identification type AS_G1_A	Identification type AS_G1_B	Identification type AS_G1_C	Identification type WT_G0_A	Identification type WT_G0_B	Identification type WT_G0_C	Sequence coverage AS_G0_A [%]	Sequence coverage AS_G0_B [%]	Sequence coverage AS_G0_C [%]	Sequence coverage AS_G1_A [%]	Sequence coverage AS_G1_B [%]	Sequence coverage AS_G1_C [%]	Sequence coverage WT_G0_A [%]	Sequence coverage WT_G0_B [%]	Sequence coverage WT_G0_C [%]	Intensity	Intensity AS_G0_A	Intensity AS_G0_B	Intensity AS_G0_C	Intensity AS_G1_A	Intensity AS_G1_B	Intensity AS_G1_C	Intensity WT_G0_A	Intensity WT_G0_B	Intensity WT_G0_C	iBAQ	iBAQ AS_G0_A	iBAQ AS_G0_B	iBAQ AS_G0_C	iBAQ AS_G1_A	iBAQ AS_G1_B	iBAQ AS_G1_C	iBAQ WT_G0_A	iBAQ WT_G0_B	iBAQ WT_G0_C	LFQ intensity AS_G0_A	LFQ intensity AS_G0_B	LFQ intensity AS_G0_C	LFQ intensity AS_G1_A	LFQ intensity AS_G1_B	LFQ intensity AS_G1_C	LFQ intensity WT_G0_A	LFQ intensity WT_G0_B	LFQ intensity WT_G0_C	MS/MS count AS_G0_A	MS/MS count AS_G0_B	MS/MS count AS_G0_C	MS/MS count AS_G1_A	MS/MS count AS_G1_B	MS/MS count AS_G1_C	MS/MS count WT_G0_A	MS/MS count WT_G0_B	MS/MS count WT_G0_C	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
Q9WU79;A0A0R4J1T9;A0A338P738;F6PYI8;F6YFQ5;E9PUR5	Q9WU79;A0A0R4J1T9	19;18;4;3;2;1	19;18;4;3;2;1	19;18;4;3;2;1	Proline dehydrogenase 1, mitochondrial	Prodh	Proline dehydrogenase 1, mitochondrial OS=Mus musculus OX=10090 GN=Prodh PE=1 SV=2;Proline dehydrogenase OS=Mus musculus OX=10090 GN=Prodh PE=1 SV=1	6	19	19	19	5	6	5	5	1	1	10	15	19	5	6	5	5	1	1	10	15	19	5	6	5	5	1	1	10	15	19	31.9	31.9	31.9	68.035	599	599;497;157;244;63;105	0	221.68	By matching	By matching	By MS/MS	By MS/MS	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	13	14	12.2	12.7	1.8	3	21.4	28.5	31.9	287270000	9186200	7921900	7289600	6039800	413590	478410	8893700	44888000	202160000	9266800	296330	255550	235150	194830	13341	15433	286890	1448000	6521300	7305400	13903000	8599400	17642000	0	0	81322000	18865000	130180000	0	0	1	1	0	0	4	5	21	32				2383	94;276;558;1072;1908;3823;3824;3977;4367;4656;5759;7749;8511;10325;10536;10562;10723;12663;14164	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	95;283;570;1087;1944;3896;3897;4053;4447;4741;5861;7902;8672;10578;10793;10819;10984;12962;14491	528;529;530;531;532;1624;1625;1626;1627;1628;3348;3349;6566;6567;6568;11787;11788;11789;11790;11791;11792;11793;23482;23483;23484;23485;23486;24370;24371;24372;24373;26519;26520;26521;26522;27931;27932;27933;27934;27935;27936;27937;34361;34362;34363;47710;47711;52130;52131;52132;52133;52134;52135;52136;63345;63346;64421;64422;64423;64424;64425;64426;64570;64571;64572;65597;65598;77461;86724;86725;86726;86727	312;313;314;935;936;937;938;939;1931;1932;3825;6911;6912;6913;6914;13781;13782;13783;13784;14282;15465;16255;19816;27130;27131;29511;35840;35841;36422;36423;36479;37087;44161;49607;49608;49609	312;939;1931;3825;6914;13781;13784;14282;15465;16255;19816;27131;29511;35840;36423;36479;37087;44161;49607		
Q9WUK2	Q9WUK2	9	9	9	Eukaryotic translation initiation factor 4H	Eif4h	Eukaryotic translation initiation factor 4H OS=Mus musculus OX=10090 GN=Eif4h PE=1 SV=3	1	9	9	9	6	4	6	4	3	3	5	8	7	6	4	6	4	3	3	5	8	7	6	4	6	4	3	3	5	8	7	34.3	34.3	34.3	27.341	248	248	0	81.023	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	21.8	21.8	29.4	21.8	18.5	19	25.8	33.1	29.4	346550000	154660000	5872600	40979000	12836000	1819900	3658800	4377800	62661000	59688000	24754000	11047000	419470	2927000	916850	129990	261340	312700	4475800	4263400	141090000	19626000	50927000	36775000	26583000	42833000	21639000	39504000	36784000	8	2	4	3	1	2	3	6	5	34				2384	370;371;372;2579;3346;4596;5440;11730;13183	True;True;True;True;True;True;True;True;True	378;379;380;2633;3414;4680;5538;5539;12011;13491	2225;2226;2227;2228;2229;2230;2231;15900;15901;20432;20433;20434;20435;20436;20437;20438;20439;27643;27644;27645;27646;27647;27648;32424;32425;32426;32427;32428;32429;32430;32431;32432;32433;32434;32435;32436;32437;32438;71666;71667;71668;71669;71670;71671;71672;71673;71674;80576;80577;80578;80579;80580;80581;80582;80583	1298;1299;1300;1301;1302;9445;9446;12025;12026;12027;12028;12029;16099;18695;18696;18697;18698;18699;18700;18701;18702;18703;40668;40669;40670;45926;45927;45928;45929;45930;45931;45932;45933;45934;45935	1298;1300;1302;9446;12029;16099;18697;40668;45935	299	195
Q9WUM3;A0A494B9Y4;A0A494BAI1;D3YUG6	Q9WUM3	16;4;2;2	15;4;2;2	15;4;2;2	Coronin-1B	Coro1b	Coronin-1B OS=Mus musculus OX=10090 GN=Coro1b PE=1 SV=1	4	16	15	15	12	7	10	9	5	6	5	15	11	12	6	9	8	4	5	5	14	10	12	6	9	8	4	5	5	14	10	29.3	27.9	27.9	53.912	484	484;251;138;173	0	248.01	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	21.9	12	21.9	21.9	8.1	15.1	6.8	27.9	21.9	1213800000	425110000	42436000	101460000	19806000	4028000	4529100	8185900	334150000	274120000	63885000	22374000	2233500	5340000	1042400	212000	238370	430840	17587000	14427000	409720000	96256000	126060000	64119000	58483000	59040000	60620000	223040000	163830000	12	1	6	3	0	1	2	14	11	50				2385	851;3175;4727;6692;6951;7692;7696;9218;9922;10622;10755;11223;11249;11250;13616;14319	True;True;False;True;True;True;True;True;True;True;True;True;True;True;True;True	865;3239;4816;6824;7089;7845;7849;9429;10167;10880;11016;11497;11524;11525;13933;14646	5187;19447;19448;19449;19450;19451;19452;28351;28352;28353;28354;28355;28356;28357;40682;40683;40684;40685;40686;40687;40688;40689;40690;40691;42432;42433;42434;42435;42436;42437;47396;47397;47398;47399;47400;47401;47402;47403;47404;47405;47406;47407;47439;47440;56432;56433;56434;56435;56436;56437;56438;56439;56440;60792;60793;60794;60795;60796;60797;60798;60799;60800;60801;60802;60803;60804;60805;60806;64931;64932;64933;64934;64935;64936;65755;65756;65757;65758;65759;65760;65761;65762;65763;65764;68670;68807;68808;68809;68810;68811;68812;68813;68814;68815;68816;68817;68818;68819;68820;68821;83328;87552	3038;11454;11455;11456;11457;11458;16470;16471;16472;16473;23430;23431;23432;23433;23434;24389;26957;26958;26959;26974;31916;31917;31918;31919;31920;31921;34423;34424;34425;34426;34427;34428;34429;34430;34431;36678;36679;36680;37161;37162;37163;37164;38953;39055;39056;39057;39058;39059;39060;39061;39062;39063;39064;39065;47679;50039;50040	3038;11456;16473;23430;24389;26959;26974;31916;34430;36678;37164;38953;39056;39058;47679;50039		
Q9WUM4	Q9WUM4	7	7	6	Coronin-1C	Coro1c	Coronin-1C OS=Mus musculus OX=10090 GN=Coro1c PE=1 SV=2	1	7	7	6	5	4	5	5	4	3	3	7	5	5	4	5	5	4	3	3	7	5	4	4	4	4	4	2	3	6	4	19.4	19.4	17.1	53.12	474	474	0	77.656	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	By matching	By matching	By MS/MS	By MS/MS	12	9.7	12	12	9.7	7	7.2	19.4	12	364990000	118730000	24829000	68021000	12654000	4006500	1729300	2092400	86186000	46747000	17381000	5653700	1182300	3239100	602590	190790	82347	99638	4104100	2226100	128410000	40154000	71932000	41062000	40730000	27538000	17605000	72768000	37067000	4	2	3	0	0	0	0	8	3	20				2386	852;6670;6950;9432;9600;10620;11458	True;True;True;True;True;True;True	866;6802;7088;9668;9838;10878;11737	5188;40524;40525;40526;40527;40528;40529;40530;40531;40532;40533;40534;40535;40536;40537;42426;42427;42428;42429;42430;42431;57801;58740;58741;58742;58743;58744;58745;58746;58747;58748;58749;58750;58751;58752;58753;58754;64910;64911;64912;64913;64914;64915;64916;70037;70038;70039;70040;70041;70042;70043;70044;70045;70046;70047;70048;70049	3039;23363;23364;23365;23366;23367;23368;24388;32675;33227;33228;33229;33230;36667;36668;36669;39759;39760;39761;39762	3039;23363;24388;32675;33228;36668;39759		
Q9WUM5;A0A0N4SVU4	Q9WUM5	24;1	24;1	24;1	Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial	Suclg1	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Suclg1 PE=1 SV=4	2	24	24	24	14	15	15	12	10	8	17	24	24	14	15	15	12	10	8	17	24	24	14	15	15	12	10	8	17	24	24	43.4	43.4	43.4	36.154	346	346;126	0	323.31	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	37.9	34.1	42.2	42.2	28.9	23.4	41	43.4	43.4	3050600000	194850000	97913000	188300000	52336000	14199000	9180500	85775000	863930000	1544100000	234660000	14988000	7531800	14485000	4025800	1092200	706200	6598100	66456000	118780000	182990000	195020000	257280000	230610000	220110000	158490000	501450000	569790000	912510000	8	4	8	5	5	2	13	34	36	115				2387	974;975;3613;3614;5009;5733;5734;6121;6122;6194;6195;6633;6634;6635;7998;8714;8715;9078;9079;9080;10209;10210;10212;10746	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	989;990;3686;3687;5101;5835;5836;6234;6235;6236;6310;6311;6765;6766;6767;8156;8877;8878;9264;9265;9266;9267;10461;10462;10464;11007	5905;5906;5907;5908;5909;5910;5911;5912;5913;5914;5915;5916;22216;22217;22218;22219;22220;22221;22222;22223;22224;22225;29862;29863;29864;29865;34187;34188;34189;34190;34191;34192;34193;34194;34195;34196;34197;34198;36848;36849;36850;36851;36852;36853;36854;36855;36856;36857;36858;36859;36860;36861;36862;36863;36864;36865;36866;36867;36868;36869;36870;36871;36872;37336;37337;37338;37339;37340;37341;37342;37343;37344;37345;37346;37347;37348;37349;37350;37351;40323;40324;40325;40326;40327;40328;40329;40330;40331;40332;49116;49117;49118;49119;49120;49121;49122;49123;49124;49125;49126;53258;53259;53260;53261;53262;53263;53264;53265;53266;53267;53268;53269;53270;53271;53272;53273;53274;53275;53276;53277;53278;53279;53280;53281;55390;55391;55392;55393;55394;55395;55396;55397;55398;55399;55400;55401;55402;55403;55404;55405;55406;55407;55408;55409;55410;55411;55412;55413;55414;55415;55416;55417;55418;55419;55420;55421;55422;55423;55424;55425;55426;55427;55428;55429;55430;55431;55432;55433;55434;55435;55436;55437;55438;55439;55440;62666;62667;62668;62669;62670;62671;62672;62673;62674;62675;62676;62677;62678;62679;62696;62697;62698;62699;62700;62701;62702;62703;65717;65718;65719;65720	3427;3428;3429;3430;3431;13087;13088;13089;13090;17321;17322;19723;19724;19725;19726;19727;19728;19729;21173;21174;21175;21176;21177;21178;21179;21180;21181;21182;21183;21184;21185;21186;21469;21470;21471;21472;21473;21474;21475;21476;21477;23237;23238;23239;23240;23241;23242;23243;23244;23245;27925;27926;27927;27928;27929;27930;27931;27932;27933;27934;27935;27936;30128;30129;30130;30131;30132;30133;30134;30135;30136;30137;31340;31341;31342;31343;31344;31345;31346;31347;31348;31349;31350;31351;31352;31353;31354;31355;31356;31357;31358;31359;31360;31361;31362;31363;31364;31365;35505;35506;35507;35508;35509;35510;35511;35512;35513;35514;35515;35518;35519;35520;35521;35522;37144	3427;3430;13087;13089;17321;19726;19728;21175;21184;21471;21477;23238;23241;23244;27933;30129;30136;31341;31348;31362;35512;35515;35522;37144	300;301	186;297
Q9WUR9;A2ARF6;F6TEU8;A2ARF5	Q9WUR9;A2ARF6	17;11;7;4	17;11;7;4	17;11;7;4	Adenylate kinase 4, mitochondrial	Ak4	Adenylate kinase 4, mitochondrial OS=Mus musculus OX=10090 GN=Ak4 PE=1 SV=1;Adenylate kinase 4, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Ak4 PE=1 SV=1	4	17	17	17	6	5	7	8	3	3	14	15	17	6	5	7	8	3	3	14	15	17	6	5	7	8	3	3	14	15	17	70.9	70.9	70.9	25.061	223	223;115;141;123	0	179.56	By matching	By MS/MS	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	31.4	33.2	37.7	45.7	22	20.6	70	70.9	70.9	1139100000	9594400	15415000	11591000	11310000	2005000	2246200	61031000	280050000	745880000	94927000	799530	1284600	965930	942520	167090	187190	5085900	23337000	62157000	9246100	18254000	8410000	15847000	11843000	10920000	445530000	187840000	514940000	0	1	1	1	0	1	5	16	27	52				2388	1857;3863;3864;5250;5542;5919;5920;8311;10861;10966;11952;12672;12673;12674;14446;14486;14755	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	1892;3937;3938;5343;5643;6029;6030;8470;11123;11232;12238;12971;12972;12973;14776;14816;15089	11469;11470;11471;11472;11473;11474;11475;11476;11477;11478;11479;23689;23690;23691;23692;23693;23694;23695;23696;31363;31364;31365;31366;31367;31368;31369;31370;33052;33053;33054;33055;33056;33057;35545;35546;35547;35548;35549;35550;35551;35552;35553;35554;35555;35556;35557;35558;35559;35560;35561;35562;35563;35564;50996;50997;50998;50999;51000;66344;66345;66346;66347;66348;66349;67063;67064;67065;67066;67067;67068;67069;67070;67071;67072;67073;67074;73019;73020;73021;77523;77524;77525;77526;77527;77528;77529;77530;77531;77532;77533;77534;77535;88362;88363;88364;88365;88619;88620;88621;88622;88623;88624;90201;90202;90203;90204	6712;6713;6714;6715;6716;6717;6718;6719;6720;6721;13875;13876;13877;13878;18123;18124;18125;19064;19065;19066;20464;20465;20466;20467;20468;20469;20470;20471;20472;28923;28924;28925;37501;37502;37503;37927;37928;37929;37930;37931;41399;41400;44200;44201;44202;44203;44204;50499;50500;50501;50625;51511;51512;51513	6720;13875;13878;18124;19064;20466;20471;28925;37502;37928;41400;44200;44203;44204;50501;50625;51512		
Q9WUU7	Q9WUU7	11	11	11	Cathepsin Z	Ctsz	Cathepsin Z OS=Mus musculus OX=10090 GN=Ctsz PE=1 SV=1	1	11	11	11	11	9	11	11	7	7	6	11	10	11	9	11	11	7	7	6	11	10	11	9	11	11	7	7	6	11	10	41.2	41.2	41.2	33.996	306	306	0	192.89	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	41.2	31.4	41.2	41.2	31.7	30.1	25.5	41.2	40.8	1825300000	952360000	74760000	237220000	118420000	9539500	25996000	9770600	268920000	128340000	140410000	73258000	5750800	18248000	9109300	733810	1999700	751590	20686000	9872300	793440000	159930000	353590000	356730000	186720000	263000000	72131000	186010000	130620000	15	3	9	6	2	4	3	12	8	62				2389	2844;5695;6837;9782;9783;9784;9875;9876;9924;13636;13637	True;True;True;True;True;True;True;True;True;True;True	2902;5797;6974;10024;10025;10026;10119;10120;10169;13953;13954	17506;17507;17508;17509;17510;17511;17512;17513;17514;17515;33979;33980;33981;33982;33983;33984;33985;33986;33987;33988;33989;41622;41623;41624;41625;41626;59936;59937;59938;59939;59940;59941;59942;59943;59944;59945;59946;59947;59948;59949;59950;59951;59952;59953;59954;59955;59956;59957;59958;59959;59960;59961;59962;59963;59964;59965;60534;60535;60536;60537;60538;60539;60540;60541;60542;60543;60544;60545;60546;60547;60548;60549;60810;60811;60812;60813;60814;60815;60816;60817;60818;83425;83426;83427;83428;83429;83430;83431;83432;83433;83434;83435;83436;83437;83438;83439;83440;83441;83442;83443;83444;83445;83446;83447	10387;10388;10389;10390;10391;10392;10393;19606;19607;19608;19609;19610;23934;23935;33936;33937;33938;33939;33940;33941;33942;33943;33944;33945;33946;33947;33948;33949;33950;33951;33952;34278;34279;34280;34281;34282;34283;34284;34434;34435;34436;34437;34438;34439;34440;34441;34442;34443;47741;47742;47743;47744;47745;47746;47747;47748;47749;47750;47751;47752;47753;47754;47755	10389;19607;23935;33942;33944;33951;34278;34281;34441;47747;47749		
Q9WV03	Q9WV03	1	1	1	Protein FAM50A	Fam50a	Protein FAM50A OS=Mus musculus OX=10090 GN=Fam50a PE=1 SV=1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	1	1	3.5	3.5	3.5	40.251	339	339	0.0019714	8.0852	By matching		By matching				By matching	By MS/MS	By MS/MS	3.5	0	3.5	0	0	0	3.5	3.5	3.5	47593000	27652000	0	3170700	0	0	0	396460	6645900	9728100	2974600	1728200	0	198170	0	0	0	24779	415370	608010	0	0	0	0	0	0	0	0	6418000	0	0	0	0	0	0	0	1	1	2				2390	1473	True	1503	9049;9050;9051;9052;9053	5211;5212	5212		
Q9WV54;D3Z505	Q9WV54;D3Z505	2;1	2;1	2;1	Acid ceramidase;Acid ceramidase subunit alpha;Acid ceramidase subunit beta	Asah1	Acid ceramidase OS=Mus musculus OX=10090 GN=Asah1 PE=1 SV=1;Acid ceramidase (Fragment) OS=Mus musculus OX=10090 GN=Asah1 PE=1 SV=8	2	2	2	2	1	2	2	2	1	2	0	1	1	1	2	2	2	1	2	0	1	1	1	2	2	2	1	2	0	1	1	6.3	6.3	6.3	44.669	394	394;119	0	11.958	By matching	By MS/MS	By MS/MS	By MS/MS	By matching	By matching		By matching	By matching	3.3	6.3	6.3	6.3	3	6.3	0	3.3	3.3	39857000	2812900	4754700	14917000	12723000	765150	2490100	0	517970	876030	1897900	133950	226410	710310	605870	36436	118570	0	24665	41716	0	16382000	21090000	36498000	0	18488000	0	0	0	0	1	2	2	0	0	0	0	0	5				2391	7001;14481	True;True	7141;14811	42771;42772;42773;42774;42775;88573;88574;88575;88576;88577;88578;88579;88580;88581;88582	24559;50606;50607;50608;50609	24559;50609		
Q9WV69	Q9WV69	2	2	2	Dematin	Dmtn	Dematin OS=Mus musculus OX=10090 GN=Dmtn PE=1 SV=1	1	2	2	2	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	2	1	4.9	4.9	4.9	45.468	405	405	0.00054318	11.707							By matching	By MS/MS	By MS/MS	0	0	0	0	0	0	2.2	4.9	2.2	14495000	0	0	0	0	0	0	640010	4925100	8930400	630240	0	0	0	0	0	0	27827	214130	388280	0	0	0	0	0	0	0	0	5891700	0	0	0	0	0	0	0	1	1	2				2392	5752;13582	True;True	5854;13899	34316;34317;34318;83173	19797;47588	19797;47588		
Q9WV98;A0A1Y7VIZ6;A0A1Y7VL11	Q9WV98;A0A1Y7VIZ6	6;3;2	6;3;2	6;3;2	Mitochondrial import inner membrane translocase subunit Tim9	Timm9	Mitochondrial import inner membrane translocase subunit Tim9 OS=Mus musculus OX=10090 GN=Timm9 PE=1 SV=1;Mitochondrial import inner membrane translocase subunit Tim9 OS=Mus musculus OX=10090 GN=Timm9 PE=1 SV=1	3	6	6	6	4	5	3	4	1	1	5	6	5	4	5	3	4	1	1	5	6	5	4	5	3	4	1	1	5	6	5	91	91	91	10.344	89	89;61;46	0	53.159	By matching	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	By matching	By MS/MS	By MS/MS	59.6	64	42.7	59.6	15.7	18	64	91	64	451510000	31460000	22794000	29875000	12325000	285070	682080	18962000	126350000	208780000	75252000	5243400	3799000	4979200	2054200	47511	113680	3160300	21059000	34796000	38240000	61535000	62291000	49631000	0	0	79372000	80984000	140100000	0	2	3	1	0	0	0	8	7	21				2393	216;726;3369;4157;4573;6716	True;True;True;True;True;True	221;740;3437;4234;4655;6850	1265;1266;1267;1268;1269;1270;1271;1272;1273;1274;1275;1276;4432;4433;4434;4435;4436;4437;4438;20556;25370;25371;25372;25373;25374;25375;25376;25377;25378;25379;25380;25381;25382;25383;27527;27528;27529;27530;27531;27532;27533;27534;40867;40868;40869;40870;40871;40872;40873	725;726;727;728;729;730;731;2566;12085;14821;14822;14823;14824;14825;16029;16030;16031;23533;23534;23535;23536	731;2566;12085;14823;16031;23536		
Q9WVA2;Q4FZG7	Q9WVA2	4;1	4;1	4;1	Mitochondrial import inner membrane translocase subunit Tim8 A	Timm8a1	Mitochondrial import inner membrane translocase subunit Tim8 A OS=Mus musculus OX=10090 GN=Timm8a1 PE=1 SV=1	2	4	4	4	2	2	2	2	1	1	4	4	4	2	2	2	2	1	1	4	4	4	2	2	2	2	1	1	4	4	4	49.5	49.5	49.5	11.042	97	97;97	0	28.665	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	22.7	22.7	22.7	22.7	11.3	11.3	49.5	49.5	49.5	164420000	16781000	7672300	16933000	7751700	820900	1154500	5751100	46388000	61172000	27404000	2796800	1278700	2822200	1291900	136820	192420	958520	7731300	10195000	0	0	0	0	0	0	35376000	50132000	25735000	1	1	1	1	0	0	1	3	2	10				2394	433;4430;4583;11558	True;True;True;True	443;4510;4665;11837	2571;2572;2573;2574;2575;2576;2577;26801;26802;26803;27562;27563;27564;70658;70659;70660;70661;70662;70663;70664;70665;70666	1504;1505;1506;1507;1508;1509;1510;15613;16049;16050;40094	1510;15613;16049;40094		
Q9WVA4;A0A0A6YXG6;Q9R1Q8	Q9WVA4	13;4;2	13;4;2	13;4;2	Transgelin-2	Tagln2	Transgelin-2 OS=Mus musculus OX=10090 GN=Tagln2 PE=1 SV=4	3	13	13	13	8	9	10	11	8	9	4	12	8	8	9	10	11	8	9	4	12	8	8	9	10	11	8	9	4	12	8	58.8	58.8	58.8	22.395	199	199;90;199	0	207.27	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	41.2	39.7	44.2	51.3	46.7	46.7	23.6	52.8	33.7	959710000	69018000	75623000	243270000	125540000	24308000	26843000	10968000	327430000	56708000	68551000	4929900	5401600	17376000	8967400	1736300	1917300	783460	23388000	4050600	177720000	128760000	214060000	260150000	280760000	300010000	72316000	281010000	116400000	3	4	4	4	4	5	1	11	7	43				2395	1340;2451;3226;3873;3874;4803;6537;8018;9520;9521;9522;9907;12859	True;True;True;True;True;True;True;True;True;True;True;True;True	1369;2505;3290;3947;3948;4894;6667;8176;9757;9758;9759;10152;13162	8260;8261;8262;8263;8264;8265;8266;15096;19765;19766;19767;19768;19769;19770;19771;19772;23730;23731;23732;23733;23734;23735;23736;23737;23738;23739;23740;23741;23742;23743;28743;28744;28745;28746;28747;28748;28749;39704;39705;39706;49218;49219;49220;49221;49222;49223;49224;58296;58297;58298;58299;58300;58301;58302;58303;58304;58305;58306;58307;58308;58309;58310;58311;58312;58313;58314;60721;60722;60723;60724;60725;60726;60727;60728;78681;78682;78683;78684;78685;78686;78687;78688	4760;4761;4762;4763;4764;8952;11616;13901;13902;13903;13904;13905;13906;13907;16685;16686;16687;16688;22861;27991;27992;32964;32965;32966;32967;32968;32969;32970;32971;32972;32973;32974;32975;32976;32977;34390;34391;34392;34393;34394;44854;44855;44856;44857;44858	4764;8952;11616;13903;13905;16687;22861;27991;32964;32969;32977;34393;44855		
Q9WVD5	Q9WVD5	6	6	6	Mitochondrial ornithine transporter 1	Slc25a15	Mitochondrial ornithine transporter 1 OS=Mus musculus OX=10090 GN=Slc25a15 PE=1 SV=1	1	6	6	6	0	2	1	0	0	0	0	2	6	0	2	1	0	0	0	0	2	6	0	2	1	0	0	0	0	2	6	32.6	32.6	32.6	32.823	301	301	0	43.282		By matching	By matching					By matching	By MS/MS	0	6	3	0	0	0	0	8	32.6	37514000	0	1911200	2787400	0	0	0	0	2303100	30512000	2206700	0	112420	163960	0	0	0	0	135480	1794800	0	0	0	0	0	0	0	3642900	18222000	0	0	0	0	0	0	0	0	5	5				2396	2575;5859;6592;9159;9313;14359	True;True;True;True;True;True	2629;5969;6724;9360;9534;14687	15882;35157;40076;40077;56106;57059;57060;57061;87798;87799;87800	9431;20243;23092;31737;32244;50195	9431;20243;23092;31737;32244;50195		
Q9WVK4	Q9WVK4	5	3	3	EH domain-containing protein 1	Ehd1	EH domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ehd1 PE=1 SV=1	1	5	3	3	2	0	3	0	0	0	0	3	2	2	0	3	0	0	0	0	1	2	2	0	3	0	0	0	0	1	2	10.5	6.9	6.9	60.602	534	534	0	16.813	By matching		By MS/MS					By MS/MS	By MS/MS	4.1	0	6.9	0	0	0	0	5.8	4.1	12463000	4616000	0	3461800	0	0	0	0	1735200	2650100	429760	159170	0	119370	0	0	0	0	59834	91382	0	0	4753300	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2				2397	3809;7191;8169;8321;9058	True;False;True;False;True	3882;7334;8327;8480;9242	23425;23426;23427;23428;44077;50169;51034;55268;55269;55270	13752;25214;28462;28941;31276	13752;25214;28462;28941;31276		
